SPY Return,Portfolio P&L,VaR,VaR (Age-Weighted)
-0.00426175531711562,-4261.7553171156205,20485.165331879336,22091.922309983132
-0.02587944798782072,-25879.44798782072,20485.165331879336,22057.862057307153
0.0054041298174331825,5404.129817433182,21722.89917066012,26503.675099212556
-0.04797413832822718,-47974.13832822718,21722.89917066012,26465.2484679357
-0.0014978782862162037,-1497.8782862162038,24329.933926898753,47974.13832822718
-0.06734057781115321,-67340.57781115321,24329.933926898753,47974.13832822718
0.045450496816366155,45450.496816366154,24329.933926898753,67340.57781115321
-0.04518329574597204,-45183.29574597204,24329.933926898753,67340.57781115321
0.04390566685108499,43905.66685108499,35724.41034447786,67340.57781115321
0.0067105794401894365,6710.579440189436,35724.41034447786,67340.57781115321
0.020944051147118867,20944.051147118866,35724.41034447786,67340.57781115321
-0.00857588204212464,-8575.88204212464,35724.41034447786,67340.57781115321
0.0006687286047087514,668.7286047087514,35724.41034447786,67340.57781115321
-0.04407579916017689,-44075.79916017689,35724.41034447786,67340.57781115321
-0.01646526301551582,-16465.26301551582,44640.62241893241,67340.57781115321
0.0007986866467075993,798.6866467075993,44640.62241893241,67340.57781115321
0.03238053982098242,32380.53982098242,44640.62241893241,67340.57781115321
0.01398624197473987,13986.24197473987,44640.62241893241,67340.57781115321
-0.015361285161487206,-15361.285161487207,44640.62241893241,67340.57781115321
0.014429279163075926,14429.279163075926,44640.62241893241,67340.57781115321
0.028330980186525613,28330.980186525612,44640.62241893241,67134.21596102156
0.0026333129107607525,2633.3129107607524,44640.62241893241,66819.23347817117
0.004428051515732004,4428.051515732003,44640.62241893241,66494.50926904705
-0.010528144621702576,-10528.144621702577,44640.62241893241,66159.7420431459
-0.025881925462926756,-25881.925462926756,44640.62241893241,65814.62119170142
-0.007324168322630014,-7324.168322630014,44640.62241893241,65458.8264994906
0.027817032946471264,27817.032946471263,44640.62241893241,65092.02784772688
-0.010445922921199542,-10445.922921199543,44640.62241893241,64713.88490776428
