Date,Last Price,High Price,Low Price,Open Price
4/5/2024,518.43,520.44,514.01,514.46
4/4/2024,513.07,523.8674,512.755,523.52
4/3/2024,519.41,520.95,517.665,517.72
4/2/2024,518.84,518.98,516.48,518.24
4/1/2024,522.16,524.38,520.97,523.83
3/28/2024,523.07,524.61,522.78,523.21
3/27/2024,523.17,523.21,519.485,521.71
3/26/2024,518.81,521.58,518.4,521.23
3/25/2024,519.77,520.95,519.61,519.8
3/22/2024,521.21,522.605,520.97,522.11
3/21/2024,522.2,524.11,521.91,523.39
3/20/2024,520.48,520.62,515.08,515.77
3/19/2024,515.71,515.995,511.12,512.15
3/18/2024,512.86,515.48,512.44,514
3/15/2024,509.83,511.7,508.122,510.21
3/14/2024,514.95,517.125,511.82,516.97
3/13/2024,515.97,517.29,514.49,517.11
3/12/2024,516.78,517.38,510.86,513.45
3/11/2024,511.28,511.88,508.5,510.48
3/8/2024,511.72,518.2201,511.13,515.46
3/7/2024,514.81,515.89,509.8053,513.14
3/6/2024,509.75,512.069,508.42,510.55
3/5/2024,507.18,510.7,504.91,510.24
3/4/2024,512.3,514.2,512,512.03
3/1/2024,512.85,513.29,508.56,508.98
2/29/2024,508.08,509.74,505.35,508.07
2/28/2024,506.26,506.855,504.96,505.33
2/27/2024,506.93,507.16,504.75,506.7
2/26/2024,505.99,508.75,505.86,508.3
2/23/2024,507.85,510.13,507.1,509.27
2/22/2024,507.5,508.49,503.02,504.01
2/21/2024,497.21,497.37,493.56,495.42
2/20/2024,496.76,498.41,494.45,497.72
2/16/2024,499.51,502.87,498.75,501.7
2/15/2024,502.01,502.2,498.795,499.29
2/14/2024,498.57,499.07,494.4,496.79
2/13/2024,494.08,497.09,490.715,494.53
2/12/2024,500.98,503.5,500.24,501.17
2/9/2024,501.2,501.65,498.49,498.84
2/8/2024,498.32,498.71,497.26,498.1
2/7/2024,498.1,498.53,495.36,496.29
2/6/2024,493.98,494.32,492.05,493.52
2/5/2024,492.55,494.3778,490.23,493.695
2/2/2024,494.35,496.05,489.3,489.65
2/1/2024,489.2,489.23,483.8,484.63
1/31/2024,482.88,489.0813,482.86,488.62
1/30/2024,490.89,491.62,490.11,490.56
1/29/2024,491.27,491.415,487.17,487.73
1/26/2024,487.41,489.12,486.54,487.59
1/25/2024,488.03,488.305,485.39,487.575
1/24/2024,485.39,488.77,484.8819,487.81
1/23/2024,484.86,485.105,482.89,484.01
1/22/2024,483.45,485.22,482.78,484.01
1/19/2024,482.43,482.72,476.5374,477.65
1/18/2024,476.49,477.06,472.42,474.01
1/17/2024,472.29,472.79,469.87,471.82
1/16/2024,474.93,476.6098,473.06,475.26
1/12/2024,476.68,478.6,475.23,477.84
1/11/2024,476.35,478.12,472.26,477.59
1/10/2024,476.56,477.4481,473.87,474.16
1/9/2024,473.88,474.93,471.35,471.87
1/8/2024,474.6,474.75,468.3,468.43
1/5/2024,467.92,470.44,466.43,467.49
1/4/2024,467.28,470.96,467.05,468.3
1/3/2024,468.79,471.19,468.17,470.43
1/2/2024,472.65,473.67,470.49,472.16
12/29/2023,475.31,477.03,473.3,476.49
12/28/2023,476.69,477.55,476.26,476.88
12/27/2023,476.51,476.66,474.89,475.44
12/26/2023,475.65,476.58,473.99,474.07
12/22/2023,473.65,475.38,471.7,473.86
12/21/2023,472.7,472.975,468.84,471.33
12/20/2023,468.26,475.895,467.82,473.96
12/19/2023,474.84,474.92,472.45,472.53
12/18/2023,471.97,472.98,469.8929,470.98
12/15/2023,469.33,470.7,467.4263,469.49
12/14/2023,472.01,473.73,469.25,472.5
12/13/2023,470.5,470.7599,464.12,464.49
12/12/2023,464.1,464.2,460.6,461.63
12/11/2023,461.99,462.17,459.47,459.69
12/8/2023,460.2,460.745,457.21,457.46
12/7/2023,458.23,458.9,456.29,456.91
12/6/2023,454.76,458.84,454.31,458.81
12/5/2023,456.6,457.59,454.87,455.26
12/4/2023,456.69,459.1206,454.34,455.6
12/1/2023,459.1,459.65,455.16,455.77
11/30/2023,456.4,456.76,453.34,455.48
11/29/2023,454.61,458.32,454.2,457.15
11/28/2023,454.93,456.27,453.5,454.08
11/27/2023,454.48,455.4901,454.0799,454.65
11/24/2023,455.3,455.5,454.73,455.07
11/22/2023,455.02,456.38,453.8895,454.98
11/21/2023,453.27,454.131,451.9599,453.1842
11/20/2023,454.26,455.125,450.52,450.53
11/17/2023,450.79,451.42,449.29,450.24
11/16/2023,450.23,450.56,448.12,449.22
11/15/2023,449.68,451.38,448.8,450.11
11/14/2023,448.73,450.06,446.09,446.32
11/13/2023,440.19,441.33,438.42,439.23
11/10/2023,440.61,440.93,433.8335,435.98
11/9/2023,433.84,438.47,433.4,438.43
11/8/2023,437.25,438.09,434.87,437.55
11/7/2023,436.93,437.585,434.51,435.69
11/6/2023,435.69,436.1498,433.68,435.47
11/3/2023,434.69,436.29,433.01,433.14
11/2/2023,430.76,430.915,426.56,426.58
11/1/2023,422.66,423.5,418.6499,419.2
10/31/2023,418.2,418.53,414.21,416.18
10/30/2023,415.59,416.68,412.22,413.56
10/27/2023,410.68,414.6,409.21,414.19
10/26/2023,412.55,417.325,411.6,416.45
10/25/2023,417.55,421.92,417.015,421.89
10/24/2023,423.63,424.82,420.74,422.65
10/23/2023,420.46,424.45,417.8,419.61
10/20/2023,421.19,426.54,421.08,425.98
10/19/2023,426.43,432.82,425.725,430.95
10/18/2023,430.21,435.18,429.09,434.19
10/17/2023,436.02,438.14,432.45,432.81
10/16/2023,436.04,437.14,433.57,433.82
10/13/2023,431.5,436.45,429.88,435.21
10/12/2023,433.66,437.335,431.23,436.95
10/11/2023,436.32,436.58,433.18,435.64
10/10/2023,434.54,437.22,432.53,432.94
10/9/2023,432.29,432.88,427.0101,427.58
10/6/2023,429.54,431.125,420.6,421.97
10/5/2023,424.5,425.37,421.1701,424.36
10/4/2023,424.66,425.4299,420.56,422.07
10/3/2023,421.59,427.3729,420.18,425.06
10/2/2023,427.31,428.6,424.46,426.62
9/29/2023,427.48,431.85,425.91,431.67
9/28/2023,428.52,430.2499,424.87,425.48
9/27/2023,426.05,427.67,422.29,427.09
9/26/2023,425.88,429.82,425.02,429.09
9/25/2023,432.23,432.27,428.72,429.17
9/22/2023,430.42,434.1,429.99,432.45
9/21/2023,431.39,435.97,431.23,435.7
9/20/2023,438.64,444.435,438.43,444.01
9/19/2023,442.71,443.29,439.94,442.68
9/18/2023,443.63,444.97,442.56,443.05
9/15/2023,443.37,447.48,442.92,447.14
9/14/2023,450.36,451.08,447.715,449.07
9/13/2023,446.51,447.71,445.0793,446.22
9/12/2023,445.99,448.53,445.39,446.95
9/11/2023,448.45,448.77,446.4699,448.24
9/8/2023,445.52,447.11,444.53,444.9
9/7/2023,444.85,445.55,442.75,443.11
9/6/2023,446.22,448.51,443.81,448.4
9/5/2023,449.24,451.06,449.17,450.73
9/1/2023,451.19,453.67,449.68,453.17
8/31/2023,450.35,452.83,450.16,451.65
8/30/2023,451.01,451.67,448.78,449.51
8/29/2023,449.16,449.45,442.46,442.65
8/28/2023,442.76,443.4,439.9728,442.24
8/25/2023,439.97,441.3,435,438.68
8/24/2023,436.89,445.22,436.855,444.69
8/23/2023,443.03,443.67,439.1,439.25
8/22/2023,438.15,441.18,437.57,441.18
8/21/2023,439.34,440.11,435.32,437.55
8/18/2023,436.5,437.57,433.01,433.37
8/17/2023,436.29,441.43,435.75,441.16
8/16/2023,439.64,444.18,439.53,442.46
8/15/2023,442.89,446.64,442.3,446.27
8/14/2023,448.11,448.11,444.38,444.7
8/11/2023,445.65,446.7007,443.345,443.97
8/10/2023,445.91,451.7,444.7,448.19
8/9/2023,445.75,449.1999,444.96,449.03
8/8/2023,448.75,450.6952,445.2705,448.08
8/7/2023,450.71,450.865,447.99,448.71
8/4/2023,446.81,452.895,446.27,450.72
8/3/2023,448.84,450.79,447.37,448.04
8/2/2023,450.13,453.52,449.3499,453.25
8/1/2023,456.48,457.25,455.49,456.27
7/31/2023,457.79,458.16,456.045,457.41
7/28/2023,456.92,457.78,452.4918,455.88
7/27/2023,452.49,459.44,451.55,459.02
7/26/2023,455.51,456.99,453.38,454.47
7/25/2023,455.44,456.735,453.87,453.92
7/24/2023,454.2,455.04,452.298,453.37
7/21/2023,452.18,454.165,452.17,453.96
7/20/2023,452.18,455.1,451.44,454.17
7/19/2023,455.2,456.43,454.1119,455.01
7/18/2023,454.19,454.86,450.0484,450.5
7/17/2023,450.84,451.93,449.08,449.13
7/14/2023,449.28,451.36,448.49,450.475
7/13/2023,449.56,450.38,447.45,447.9
7/12/2023,446.02,447.4799,444.91,446.39
7/11/2023,442.46,442.97,439.44,440.45
7/10/2023,439.66,439.84,437.585,438.18
7/7/2023,438.55,442.64,438.3,438.63
7/6/2023,439.66,440.1,437.06,439.42
7/5/2023,443.13,443.889,441.9,441.91
7/3/2023,443.79,444.08,442.63,442.92
6/30/2023,443.28,444.3,441.11,441.44
6/29/2023,438.11,438.28,435.54,435.96
6/28/2023,436.39,437.44,434.41,435.05
6/27/2023,436.17,436.81,431.88,432.35
6/26/2023,431.44,434.61,431.19,432.62
6/23/2023,433.21,435.06,432.47,432.93
6/22/2023,436.51,436.62,433.6,433.95
6/21/2023,434.94,436.99,434.33,436.16
6/20/2023,437.18,438.37,435.03,437.45
6/16/2023,439.46,443.6078,438.97,443.02
6/15/2023,442.6,443.9,436.23,436.33
6/14/2023,437.18,439.0612,433.59,437.01
6/13/2023,436.66,437.33,434.63,435.32
6/12/2023,433.8,433.88,430.17,430.92
6/9/2023,429.9,431.99,428.87,429.96
6/8/2023,429.13,429.6,425.82,426.62
6/7/2023,426.55,429.62,426.11,428.44
6/6/2023,428.03,428.5772,425.99,426.67
6/5/2023,427.1,429.67,426.37,428.28
6/2/2023,427.92,428.74,423.95,424.5
6/1/2023,421.82,422.92,416.79,418.09
5/31/2023,417.85,419.22,416.22,418.28
5/30/2023,420.18,422.58,418.735,422.03
5/26/2023,420.02,420.77,415.25,415.33
5/25/2023,414.65,416.16,412.4101,414.74
5/24/2023,411.09,412.82,409.8795,412.42
5/23/2023,414.09,418.722,413.68,417.08
5/22/2023,418.79,420.39,417.35,418.64
5/19/2023,418.62,420.72,417.35,420.17
5/18/2023,419.23,419.67,414.67,414.9
5/17/2023,415.23,415.855,410.635,412.35
5/16/2023,410.25,412.815,410.24,411.86
5/15/2023,413.01,413.43,410.23,412.22
5/12/2023,411.59,413.64,409.07,413.42
5/11/2023,412.13,412.43,409.97,411.95
5/10/2023,412.85,414.535,408.87,413.88
5/9/2023,410.93,412.09,410.6894,411.13
5/8/2023,412.74,413.24,411.28,412.97
5/5/2023,412.63,413.72,408.64,408.91
5/4/2023,405.13,407.27,403.74,406.93
5/3/2023,408.02,413.87,407.77,411.36
5/2/2023,410.84,414.82,407.82,414.77
5/1/2023,415.51,417.62,415.265,415.47
4/28/2023,415.93,415.94,411.43,411.49
4/27/2023,412.41,412.69,406.74,407
4/26/2023,404.36,407.84,403.78,406.72
4/25/2023,406.08,411.16,406.02,410.58
4/24/2023,412.63,413.07,410.6,411.99
4/21/2023,412.2,412.68,410.17,412.19
4/20/2023,411.88,413.7,410.27,411.21
4/19/2023,414.14,415.08,412.16,412.22
4/18/2023,414.21,415.72,412.7802,415.58
4/17/2023,413.94,413.96,411.085,412.37
4/14/2023,412.46,415.09,410.06,412.81
4/13/2023,413.47,413.84,407.9922,409.18
4/12/2023,408.05,412.17,407.44,411.87
4/11/2023,409.72,411.18,408.92,410.26
4/10/2023,409.61,409.69,405.97,406.61
4/6/2023,409.19,409.48,405.678,406.77
4/5/2023,407.6,408.7,405.88,407.91
4/4/2023,408.67,411.92,407.24,411.62
4/3/2023,410.95,411.37,408.44,408.85
3/31/2023,409.39,409.7,404.55,404.66
3/30/2023,403.7,404.35,401.76,404.09
3/29/2023,401.35,401.6,398.68,399.925
3/28/2023,395.6,396.49,393.69,395.77
3/27/2023,396.49,398.92,395.56,398.12
3/24/2023,395.75,395.84,389.4,391.841
3/23/2023,393.17,399.29,390.35,395.09
3/22/2023,392.11,402.49,392.07,398.73
3/21/2023,398.91,399.41,395.58,397.24
3/20/2023,393.74,394.17,390.07,390.8
3/17/2023,389.99,394.4,388.55,393.22
3/16/2023,396.11,396.47,386.29,386.82
3/15/2023,389.28,389.49,383.71,385.89
3/14/2023,391.73,393.45,387.05,390.5
3/13/2023,385.36,390.39,380.65,381.81
3/10/2023,385.91,393.16,384.32,390.99
3/9/2023,391.56,401.48,390.53,399.74
3/8/2023,398.92,399.71,396.59,398.39
3/7/2023,398.27,404.67,397.625,404.42
3/6/2023,404.47,407.45,404.01,405.05
3/3/2023,404.19,404.45,399.03,399.71
3/2/2023,397.81,398.69,392.33,392.68
3/1/2023,394.74,396.69,393.38,395.41
2/28/2023,396.26,399.28,396.15,397.23
2/27/2023,397.73,401.29,396.75,399.87
2/24/2023,396.38,397.25,393.64,395.42
2/23/2023,400.66,402.2,396.25,401.56
2/22/2023,398.54,401.13,397.02,399.52
2/21/2023,399.09,404.16,398.82,403.06
2/17/2023,407.26,407.51,404.05,406.06
2/16/2023,408.28,412.91,408.14,408.79
2/15/2023,413.98,414.06,409.47,410.35
2/14/2023,412.64,415.05,408.511,411.24
2/13/2023,412.83,412.97,408.24,408.72
2/10/2023,408.04,408.44,405.01,405.86
2/9/2023,407.09,414.57,405.81,414.41
2/8/2023,410.65,414.53,409.93,413.13
2/7/2023,415.19,416.49,407.57,408.87
2/6/2023,409.83,411.29,408.1,409.79
2/3/2023,412.35,416.97,411.09,411.59
2/2/2023,416.78,418.31,412.88,414.86
2/1/2023,410.8,413.67,402.35,405.211
1/31/2023,406.48,406.53,400.77,401.13
1/30/2023,400.59,405.13,400.28,402.8
1/27/2023,405.68,408.16,403.44,403.655
1/26/2023,404.75,404.92,400.03,403.13
1/25/2023,400.35,400.7,393.56,395.95
1/24/2023,400.2,401.15,397.64,398.88
1/23/2023,400.63,402.645,395.72,396.72
1/20/2023,395.88,396.04,388.38,390.1
1/19/2023,388.64,391.08,387.26,389.36
1/18/2023,391.49,400.12,391.28,399.01
1/17/2023,397.77,400.23,397.06,398.48
1/13/2023,398.5,399.1,393.34,393.62
1/12/2023,396.96,398.485,392.42,396.67
1/11/2023,395.52,395.6,391.38,392.23
1/10/2023,390.58,390.65,386.27,387.25
1/9/2023,387.86,393.7,387.67,390.37
1/6/2023,388.08,389.25,379.4127,382.61
1/5/2023,379.38,381.84,378.76,381.72
1/4/2023,383.76,385.88,380,383.18
1/3/2023,380.82,386.43,377.831,384.37
12/30/2022,382.43,382.58,378.43,380.64
12/29/2022,383.44,384.35,379.08,379.63
12/28/2022,376.66,383.39,376.42,381.33
12/27/2022,381.4,383.15,379.65,382.79
12/23/2022,382.91,383.06,378.03,379.65
12/22/2022,380.72,386.2134,374.77,383.05
12/21/2022,386.23,387.41,382.69,383.25
12/20/2022,380.54,382.23,377.85,379.23
12/19/2022,380.02,383.82,378.28,383.47
12/16/2022,383.27,386.575,381.04,385.18
12/15/2022,389.63,395.25,387.885,394.3
12/14/2022,399.4,405.5,396.31,401.61
12/13/2022,401.97,410.49,399.07,410.22
12/12/2022,398.95,398.95,393.412,394.11
12/9/2022,393.28,397.62,393.15,394.94
12/8/2022,396.24,397.36,393.2684,395.14
12/7/2022,393.16,395.64,391.97,392.94
12/6/2022,393.83,399.99,391.64,399.42
12/5/2022,399.59,404.93,398.17,403.95
12/2/2022,406.91,407.86,402.14,402.25
12/1/2022,407.38,410,404.75,408.77
11/30/2022,407.68,407.68,393.48,395.49
11/29/2022,395.23,397.3,393.3,396.05
11/28/2022,395.91,400.81,395.11,399.09
11/25/2022,402.33,402.91,401.535,401.83
11/23/2022,402.42,402.93,399.31,399.55
11/22/2022,399.9,400.07,395.1527,396.63
11/21/2022,394.59,395.82,392.66,394.64
11/18/2022,396.03,397.81,393.04,397.74
11/17/2022,394.24,394.95,390.14,390.46
11/16/2022,395.45,397.78,394.79,396.78
11/15/2022,398.49,402.31,394.49,401.15
11/14/2022,395.12,400.1799,394.83,396.66
11/11/2022,398.51,399.35,393.61,395.59
11/10/2022,394.69,395.04,385.642,388.05
11/9/2022,374.13,381.14,373.61,379.93
11/8/2022,382,385.12,377.72,381.11
11/7/2022,379.95,380.57,375.53,377.71
11/4/2022,376.35,378.87,370,377
11/3/2022,371.01,374.2,368.79,371.465
11/2/2022,374.87,388.63,374.76,383.9
11/1/2022,384.52,390.39,383.29,390.14
10/31/2022,386.21,388.4,385.26,386.44
10/28/2022,389.02,389.52,379.68,379.87
10/27/2022,379.98,385,379.33,383.07
10/26/2022,382.02,387.58,381.35,381.62
10/25/2022,384.92,385.25,378.671,378.79
10/24/2022,378.87,380.06,373.11,375.89
10/21/2022,374.29,374.8,363.54,365.12
10/20/2022,365.41,372.67,364.61,368.03
10/19/2022,368.5,371.85,365.55,368.99
10/18/2022,371.13,375.45,367.52,375.13
10/17/2022,366.82,367.9799,357.2808,364.01
10/14/2022,357.63,370.26,356.96,368.55
10/13/2022,365.97,367.51,348.11,349.205
10/12/2022,356.56,359.8179,356.3,358.17
10/11/2022,357.74,363.03,355.71,358.235
10/10/2022,360.02,364.21,357.67,363.96
10/7/2022,362.79,373.2933,360.94,368.97
10/6/2022,373.2,378.72,372.68,375.62
10/5/2022,377.09,379.46,370.95,373.39
10/4/2022,377.97,378,366.5677,372.4
10/3/2022,366.61,368.55,359.21,361.08
9/30/2022,357.18,365.91,357.04,361.8
9/29/2022,362.79,367.11,359.7,366.81
9/28/2022,370.53,372.3,362.6,364.38
9/27/2022,363.38,370.4,360.87,368.02
9/26/2022,364.31,370.21,363.0299,366.41
9/23/2022,367.95,370.62,363.29,370.58
9/22/2022,374.22,378.3,373.44,376.58
9/21/2022,377.39,389.31,377.38,386.11
9/20/2022,384.09,386.12,381.195,385.06
9/19/2022,388.55,388.55,382.1784,382.26
9/16/2022,385.56,386.25,382.11,384.14
9/15/2022,390.12,395.96,388.78,392.96
9/14/2022,394.6,396.2,391.12,394.47
9/13/2022,393.1,403.1,391.92,401.83
9/12/2022,410.97,411.73,408.46,408.78
9/9/2022,406.6,407.51,402.46,402.74
9/8/2022,400.38,400.86,394.12,395.39
9/7/2022,397.78,398.59,390.2,390.43
9/6/2022,390.76,394.12,388.42,393.13
9/2/2022,392.24,401.555,390.33,400.28
9/1/2022,396.42,396.78,390.04,392.89
8/31/2022,395.18,401.24,395.04,399.93
8/30/2022,398.21,404.1,396,403.85
8/29/2022,402.63,405.84,401.1999,402.2
8/26/2022,405.31,419.96,405.25,419.39
8/25/2022,419.51,419.56,414.09,415.24
8/24/2022,413.67,415.1101,411.39,412.11
8/23/2022,412.35,415.42,411.77,412.9
8/22/2022,413.35,417.23,412.4,417.05
8/19/2022,422.14,425.26,421.22,424.98
8/18/2022,427.89,428.61,425.5,426.86
8/17/2022,426.65,429.5,424.54,425.91
8/16/2022,429.7,431.73,426.88,427.73
8/15/2022,428.86,429.41,424.71,424.765
8/12/2022,427.1,427.21,421.03,422.03
8/11/2022,419.99,424.95,419.21,422.99
8/10/2022,419.99,420.14,416.72,418.78
8/9/2022,411.35,412.75,410.22,412.22
8/8/2022,412.99,417.62,411.83,415.25
8/5/2022,413.47,414.15,409.6,409.66
8/4/2022,414.17,415.09,412.44,414.37
8/3/2022,414.45,415.68,410,410.3
8/2/2022,408.06,413,406.82,409.12
8/1/2022,410.77,413.41,408.4,409.15
7/29/2022,411.99,413.03,406.77,407.58
7/28/2022,406.07,406.8,398.15,401.89
7/27/2022,401.04,402.88,394.05,394.36
7/26/2022,390.89,394.06,389.95,393.84
7/25/2022,395.57,396.47,393.21,395.75
7/22/2022,395.09,400.18,392.75,398.92
7/21/2022,398.79,398.84,391.63,394.16
7/20/2022,394.77,396.26,391.03,392.47
7/19/2022,392.27,392.87,385.39,386.08
7/18/2022,381.95,389.09,380.66,388.38
7/15/2022,385.13,385.25,380.54,382.55
7/14/2022,377.91,379.0498,371.04,373.61
7/13/2022,378.83,381.92,374.658,375.1
7/12/2022,380.83,386.16,378.99,383.65
7/11/2022,384.23,386.87,383.5,385.85
7/8/2022,388.67,390.64,385.66,387.27
7/7/2022,388.99,389.83,383.267,385.12
7/6/2022,383.25,385.87,379.6,382.11
7/5/2022,381.96,381.98,372.9,375.88
7/1/2022,381.24,381.7,373.8,376.56
6/30/2022,377.25,380.6582,372.56,376.24
6/29/2022,380.34,382.27,378.42,381.23
6/28/2022,380.65,393.16,380.53,390.23
6/27/2022,388.59,391.36,387.44,391.05
6/24/2022,390.08,390.09,381.365,381.4
6/23/2022,378.06,378.83,372.89,376.64
6/22/2022,374.39,378.72,370.18,370.62
6/21/2022,375.07,376.525,371.81,371.89
6/17/2022,365.86,369.38,362.17,365.51
6/16/2022,366.65,370.94,364.0799,370.51
6/15/2022,379.2,383.9,372.12,377.36
6/14/2022,373.87,377.94,370.59,376.85
6/13/2022,375,381.81,373.3,379.85
6/10/2022,389.8,395.7777,389.75,394.88
6/9/2022,401.44,411.74,401.44,409.34
6/8/2022,411.22,415.82,410.38,413.93
6/7/2022,415.74,416.22,407.61,408.1
6/6/2022,411.79,416.609,410.5523,414.78
6/3/2022,410.54,414.04,409.51,412.4
6/2/2022,417.39,417.44,407.04,409.42
6/1/2022,409.59,416.24,406.93,415.17
5/31/2022,412.93,416.46,410.03,413.55
5/27/2022,415.26,415.3801,407.7,407.91
5/26/2022,405.31,407.04,398.45,398.67
5/25/2022,397.37,399.45,391.89,392.31
5/24/2022,393.89,395.15,386.96,392.56
5/23/2022,396.92,397.73,390.38,392.83
5/20/2022,389.63,397.03,380.54,393.25
5/19/2022,389.46,394.14,387.11,388.62
5/18/2022,391.86,403.8,390.55,403.5
5/17/2022,408.32,408.57,402.5824,406.53
5/16/2022,400.09,403.97,397.6,399.98
5/13/2022,401.72,403.18,395.61,396.71
5/12/2022,392.34,395.8,385.15,389.37
5/11/2022,392.75,404.04,391.96,398.07
5/10/2022,399.09,406.08,394.82,404.49
5/9/2022,398.17,406.41,396.5,405.1
5/6/2022,411.34,414.8,405.73,411.1
5/5/2022,413.81,425,409.44,424.55
5/4/2022,429.06,429.66,413.7099,417.08
5/3/2022,416.38,418.93,413.36,415.01
5/2/2022,414.48,415.92,405.02,412.07
4/29/2022,412,425.87,411.21,423.59
4/28/2022,427.81,429.64,417.6,422.29
4/27/2022,417.27,422.92,415.01,417.24
4/26/2022,416.1,426.04,416.07,425.83
4/25/2022,428.51,428.69,418.84,423.67
4/22/2022,426.04,438.0825,425.44,436.91
4/21/2022,438.06,450.01,437.1,448.54
4/20/2022,444.71,447.57,443.48,446.92
4/19/2022,445.04,445.8,437.68,437.86
4/18/2022,437.97,439.75,435.61,436.81
4/14/2022,437.79,444.7301,437.68,443.55
4/13/2022,443.31,444.11,437.84,438.03
4/12/2022,438.29,445.75,436.6501,443.08
4/11/2022,439.92,445,439.39,444.11
4/8/2022,447.57,450.63,445.94,447.97
4/7/2022,448.77,450.69,443.53,445.59
4/6/2022,446.52,448.93,443.47,446.89
4/5/2022,451.03,457.83,449.82,455.22
4/4/2022,456.8,456.91,452.26,453.13
4/1/2022,452.92,453.46,449.14,453.31
3/31/2022,451.64,458.76,451.16,457.89
3/30/2022,458.7,461.195,456.465,460.34
3/29/2022,461.55,462.07,457.18,460.02
3/28/2022,455.91,455.91,450.06,452.06
3/25/2022,452.69,452.98,448.43,451.16
3/24/2022,450.49,450.5,444.76,445.94
3/23/2022,443.8,448.49,443.71,446.91
3/22/2022,449.59,450.58,445.86,445.86
3/21/2022,444.39,446.46,440.68,444.34
3/18/2022,444.52,444.86,437.22,438
3/17/2022,441.07,441.07,433.19,433.59
3/16/2022,435.62,435.68,424.8,429.89
3/15/2022,426.17,426.84,418.42,419.77
3/14/2022,417,424.55,415.79,420.89
3/11/2022,420.07,428.77,419.53,428.12
3/10/2022,425.48,426.43,420.44,422.52
3/9/2022,427.41,429.51,422.82,425.14
3/8/2022,416.25,427.21,415.12,419.62
3/7/2022,419.43,432.3018,419.36,431.55
3/4/2022,432.17,433.37,427.88,431.75
3/3/2022,435.71,441.11,433.8,440.47
3/2/2022,437.89,439.72,431.57,432.37
3/1/2022,429.98,437.17,427.11,435.04
2/28/2022,436.63,438.2,430.7,432.03
2/25/2022,437.75,437.84,427.86,429.61
2/24/2022,428.3,428.76,410.64,411.02
2/23/2022,421.95,433.26,421.35,432.66
2/22/2022,429.57,435.5,425.86,431.89
2/18/2022,434.23,438.66,431.82,437.33
2/17/2022,437.06,446.5652,436.42,443.22
2/16/2022,446.6,448.055,441.94,443.93
2/15/2022,446.1,446.28,443.18,443.73
2/14/2022,439.02,441.6,435.34,439.92
2/11/2022,440.46,451.605,438.94,449.41
2/10/2022,449.32,457.71,447.2,451.34
2/9/2022,457.54,457.88,455.005,455.22
2/8/2022,450.94,451.92,445.22,446.73
2/7/2022,447.26,450.99,445.85,449.51
2/4/2022,448.7,452.78,443.83,446.35
2/3/2022,446.6,452.97,445.71,450.95
2/2/2022,457.35,458.12,453.05,455.5
2/1/2022,452.95,453.63,446.9384,450.68
1/31/2022,449.91,450.28,439.81,441.24
1/28/2022,441.95,442,427.82,432.68
1/27/2022,431.24,441.59,429.45,438.26
1/26/2022,433.38,444.04,428.86,440.72
1/25/2022,434.47,439.72,427.15,433.06
1/24/2022,439.84,440.38,420.76,432.03
1/21/2022,437.98,448.06,437.95,445.56
1/20/2022,446.75,458.74,444.5,453.75
1/19/2022,451.75,459.6124,451.46,458.13
1/18/2022,456.49,459.96,455.31,459.74
1/14/2022,464.72,465.09,459.9,461.19
1/13/2022,464.53,472.88,463.44,472.19
1/12/2022,471.02,473.2,468.94,471.59
1/11/2022,469.75,469.85,462.05,465.23
1/10/2022,465.51,465.74,456.5973,462.7
1/7/2022,466.09,469.2,464.65,467.95
1/6/2022,467.94,470.82,465.43,467.89
1/5/2022,468.38,477.98,468.2801,477.16
1/4/2022,477.55,479.98,475.58,479.22
1/3/2022,477.71,477.85,473.85,476.3
12/31/2021,474.96,476.86,474.67,475.64
12/30/2021,476.16,479,475.67,477.93
12/29/2021,477.48,478.56,475.92,476.98
12/28/2021,476.87,478.81,476.06,477.72
12/27/2021,477.26,477.31,472.01,472.06
12/23/2021,470.6,472.19,468.64,468.75
12/22/2021,467.69,467.81,462.58,462.79
12/21/2021,463.06,463.21,456.31,458.61
12/20/2021,454.98,455.4,451.14,454.48
12/17/2021,459.87,464.74,458.06,461.55
12/16/2021,466.45,472.87,464.8,472.57
12/15/2021,470.6,470.86,460.74,463.42
12/14/2021,463.36,465.74,460.25,463.09
12/13/2021,466.57,470.56,466.27,470.19
12/10/2021,470.74,470.9,466.51,469.23
12/9/2021,466.35,469.6291,466.14,468.15
12/8/2021,469.52,470,466.83,468.7
12/7/2021,468.28,468.88,458.6546,464.41
